Recency,Frequency,Monetarry,Cluster,HC_Cluster,DBSCAN_Cluster_025,DBSCAN_Cluster_03,DBSCAN_Cluster_035,DBSCAN_Cluster_040,GMM_Cluster,Customer_Segment,KMeans_cluster
76,1,272.22,1,2,0,0,0,0,3,Regular Customers,1
290,1,622.88,3,1,0,0,0,0,3,Low-Value Customers,3
17,3,1138.0,1,2,0,0,0,0,1,Regular Customers,1
221,2,288.6,3,1,0,0,0,0,3,Low-Value Customers,3
9,4,689.1,1,2,0,0,0,0,1,Regular Customers,1
3,2,558.96,1,2,0,0,0,0,3,Regular Customers,1
206,9,2997.03,3,1,-1,-1,-1,0,0,Low-Value Customers,3
162,2,1145.84,3,1,0,0,0,0,3,Low-Value Customers,3
76,1,302.2,1,2,0,0,0,0,3,Regular Customers,1
262,2,605.58,3,1,0,0,0,0,3,Low-Value Customers,3
281,1,387.31,3,1,0,0,0,0,3,Low-Value Customers,3
58,8,6083.64,1,2,0,0,0,0,0,Regular Customers,1
25,1,308.48,1,2,0,0,0,0,3,Regular Customers,1
3,32,91062.38,2,0,-1,-1,-1,-1,2,VIP Customers,2
29,10,2924.99,1,2,0,0,0,0,1,Regular Customers,1
72,1,513.2,1,2,0,0,0,0,3,Regular Customers,1
128,1,208.65,1,2,0,0,0,0,3,Regular Customers,1
31,4,639.02,1,2,0,0,0,0,1,Regular Customers,1
15,5,764.88,1,2,0,0,0,0,1,Regular Customers,1
309,1,153.94,3,1,0,0,0,0,3,Low-Value Customers,3
17,6,1844.02,1,2,0,0,0,0,1,Regular Customers,1
54,1,546.81,1,2,0,0,0,0,3,Regular Customers,1
30,3,723.2099999999999,1,2,0,0,0,0,1,Regular Customers,1
2,5,1070.71,1,2,0,0,0,0,1,Regular Customers,1
11,4,652.74,1,2,0,0,0,0,1,Regular Customers,1
361,1,145.0,3,1,0,0,0,0,3,Low-Value Customers,3
360,1,422.7000000000001,3,1,0,0,0,0,3,Low-Value Customers,3
5,4,1195.9,1,2,0,0,0,0,1,Regular Customers,1
54,4,939.37,1,2,0,0,0,0,1,Regular Customers,1
1,8,3628.5,1,2,0,0,0,0,1,Regular Customers,1
1,11,2367.12,1,2,0,0,0,0,1,Regular Customers,1
190,1,296.7,3,1,0,0,0,0,3,Low-Value Customers,3
54,1,223.36,1,2,0,0,0,0,3,Regular Customers,1
280,1,164.4,3,1,0,0,0,0,3,Low-Value Customers,3
177,1,76.5,3,1,0,0,0,0,3,Low-Value Customers,3
30,2,887.67,1,2,0,0,0,0,1,Regular Customers,1
26,1,98.42,1,2,0,0,0,0,3,Regular Customers,1
25,2,578.9,1,2,0,0,0,0,3,Regular Customers,1
270,1,170.75,3,1,0,0,0,0,3,Low-Value Customers,3
43,3,642.32,1,2,0,0,0,0,1,Regular Customers,1
234,1,103.3,3,1,0,0,0,0,3,Low-Value Customers,3
24,2,148.86,1,2,0,0,0,0,3,Regular Customers,1
197,3,267.16,3,1,0,0,0,0,3,Low-Value Customers,3
359,1,290.34,3,1,0,0,0,0,3,Low-Value Customers,3
60,4,930.41,1,2,0,0,0,0,1,Regular Customers,1
130,1,1487.6,1,2,0,0,0,0,0,Regular Customers,1
1,5,1952.45,1,2,0,0,0,0,1,Regular Customers,1
20,2,480.31,1,2,0,0,0,0,3,Regular Customers,1
206,1,157.9,3,1,0,0,0,0,3,Low-Value Customers,3
14,3,541.46,1,2,0,0,0,0,1,Regular Customers,1
95,4,854.95,1,2,0,0,0,0,1,Regular Customers,1
19,1,165.12,1,2,0,0,0,0,3,Regular Customers,1
14,7,1122.38,1,2,0,0,0,0,1,Regular Customers,1
24,3,454.01,1,2,0,0,0,0,1,Regular Customers,1
8,2,869.77,1,2,0,0,0,0,1,Regular Customers,1
7,8,4331.48,1,2,0,0,0,0,1,Regular Customers,1
332,1,344.14,3,1,0,0,0,0,3,Low-Value Customers,3
50,4,1425.67,1,2,0,0,0,0,1,Regular Customers,1
71,4,226.75000000000003,1,2,0,0,0,0,1,Regular Customers,1
29,3,380.6,1,2,0,0,0,0,1,Regular Customers,1
243,1,185.65,3,1,0,0,0,0,3,Low-Value Customers,3
8,19,3564.83,0,2,0,0,0,0,0,High-Value Customers,0
218,1,143.45999999999998,3,1,0,0,0,0,3,Low-Value Customers,3
5,3,448.9,1,2,0,0,0,0,1,Regular Customers,1
253,3,215.72,3,1,0,0,0,0,3,Low-Value Customers,3
1,24,11025.24,0,2,-1,0,0,0,0,High-Value Customers,0
236,1,175.27,3,1,0,0,0,0,3,Low-Value Customers,3
7,2,1242.3,1,2,0,0,0,0,1,Regular Customers,1
109,4,1116.68,1,2,0,0,0,0,1,Regular Customers,1
100,3,1240.2,1,2,0,0,0,0,1,Regular Customers,1
60,4,2404.17,1,2,0,0,0,0,1,Regular Customers,1
2,3,1468.02,1,2,0,0,0,0,1,Regular Customers,1
73,7,2203.67,1,2,0,0,0,0,1,Regular Customers,1
4,5,3923.86,1,2,0,0,0,0,1,Regular Customers,1
85,2,993.18,1,2,0,0,0,0,1,Regular Customers,1
12,2,386.69,1,2,0,0,0,0,3,Regular Customers,1
23,7,2806.69,1,2,0,0,0,0,1,Regular Customers,1
214,1,2044.37,3,1,0,0,0,0,0,Low-Value Customers,3
18,1,161.67000000000002,1,2,0,0,0,0,3,Regular Customers,1
239,1,116.01,3,1,0,0,0,0,3,Low-Value Customers,3
2,7,5054.42,1,2,0,0,0,0,0,Regular Customers,1
78,1,394.72,1,2,0,0,0,0,3,Regular Customers,1
217,2,309.36,3,1,0,0,0,0,3,Low-Value Customers,3
33,2,191.99,1,2,0,0,0,0,3,Regular Customers,1
41,5,1105.78,1,2,0,0,0,0,1,Regular Customers,1
7,15,3961.12,0,2,0,0,0,0,0,High-Value Customers,0
53,6,2048.45,1,2,0,0,0,0,1,Regular Customers,1
23,14,4544.55,0,2,0,0,0,0,0,High-Value Customers,0
57,1,386.32,1,2,0,0,0,0,3,Regular Customers,1
130,3,329.6,1,1,0,0,0,0,3,Regular Customers,1
174,3,571.1999999999999,3,1,0,0,0,0,3,Low-Value Customers,3
6,3,930.28,1,2,0,0,0,0,1,Regular Customers,1
312,1,214.37,3,1,0,0,0,0,3,Low-Value Customers,3
60,1,81.44,1,2,0,0,0,0,3,Regular Customers,1
21,3,1379.9,1,2,0,0,0,0,1,Regular Customers,1
33,1,527.0500000000001,1,2,0,0,0,0,3,Regular Customers,1
15,2,843.48,1,2,0,0,0,0,1,Regular Customers,1
18,4,2020.4,1,2,0,0,0,0,1,Regular Customers,1
81,1,75.75,1,2,0,0,0,0,3,Regular Customers,1
6,8,1814.12,1,2,0,0,0,0,1,Regular Customers,1
170,2,503.6,3,1,0,0,0,0,3,Low-Value Customers,3
2,3,528.33,1,2,0,0,0,0,1,Regular Customers,1
31,4,1324.84,1,2,0,0,0,0,1,Regular Customers,1
36,9,2358.59,1,2,0,0,0,0,1,Regular Customers,1
19,1,285.56,1,2,0,0,0,0,3,Regular Customers,1
31,2,547.0600000000001,1,2,0,0,0,0,3,Regular Customers,1
276,1,108.5,3,1,0,0,0,0,3,Low-Value Customers,3
87,1,621.66,1,2,0,0,0,0,3,Regular Customers,1
120,2,712.29,1,2,0,0,0,0,3,Regular Customers,1
373,1,101.55,3,1,0,0,0,0,3,Low-Value Customers,3
1,11,2895.64,1,2,0,0,0,0,1,Regular Customers,1
219,3,1008.39,3,1,0,0,0,0,3,Low-Value Customers,3
65,1,133.06,1,2,0,0,0,0,3,Regular Customers,1
61,4,1797.5,1,2,0,0,0,0,1,Regular Customers,1
138,1,868.49,1,2,0,0,0,0,3,Regular Customers,1
21,1,166.08,1,2,0,0,0,0,3,Regular Customers,1
12,10,3945.0,1,2,0,0,0,0,1,Regular Customers,1
25,12,4867.72,1,2,0,0,0,0,0,Regular Customers,1
37,4,1207.56,1,2,0,0,0,0,1,Regular Customers,1
277,1,117.55,3,1,0,0,0,0,3,Low-Value Customers,3
11,7,2638.94,1,2,0,0,0,0,1,Regular Customers,1
73,5,1674.69,1,2,0,0,0,0,1,Regular Customers,1
26,2,595.42,1,2,0,0,0,0,3,Regular Customers,1
17,12,2999.46,1,2,0,0,0,0,1,Regular Customers,1
141,1,178.75,1,1,0,0,0,0,3,Regular Customers,1
26,7,1802.91,1,2,0,0,0,0,1,Regular Customers,1
19,2,604.64,1,2,0,0,0,0,3,Regular Customers,1
4,2,728.16,1,2,0,0,0,0,3,Regular Customers,1
66,5,2055.51,1,2,0,0,0,0,1,Regular Customers,1
1,2,347.75,1,2,0,0,0,0,3,Regular Customers,1
43,7,3406.7200000000003,1,2,0,0,0,0,1,Regular Customers,1
228,1,205.7,3,1,0,0,0,0,3,Low-Value Customers,3
16,4,1572.71,1,2,0,0,0,0,1,Regular Customers,1
50,2,3178.17,1,2,0,0,0,0,1,Regular Customers,1
2,6,1594.97,1,2,0,0,0,0,1,Regular Customers,1
74,2,551.04,1,2,0,0,0,0,3,Regular Customers,1
1,31,20374.28,0,2,-1,1,1,0,2,High-Value Customers,0
4,6,1371.18,1,2,0,0,0,0,1,Regular Customers,1
2,30,16345.38,0,2,-1,1,1,0,2,High-Value Customers,0
264,1,298.11,3,1,0,0,0,0,3,Low-Value Customers,3
53,2,1992.11,1,2,0,0,0,0,1,Regular Customers,1
24,1,184.4,1,2,0,0,0,0,3,Regular Customers,1
10,6,2474.33,1,2,0,0,0,0,1,Regular Customers,1
44,1,239.41,1,2,0,0,0,0,3,Regular Customers,1
17,7,3155.83,1,2,0,0,0,0,1,Regular Customers,1
7,7,5739.46,1,2,0,0,0,0,0,Regular Customers,1
30,15,4726.8,0,2,0,0,0,0,0,High-Value Customers,0
358,2,290.40000000000003,3,1,0,0,0,0,3,Low-Value Customers,3
127,4,740.9399999999999,1,2,0,0,0,0,0,Regular Customers,1
137,1,200.47,1,2,0,0,0,0,3,Regular Customers,1
142,1,283.12,1,1,0,0,0,0,3,Regular Customers,1
132,2,765.34,1,1,0,0,0,0,3,Regular Customers,1
38,8,2285.71,1,2,0,0,0,0,1,Regular Customers,1
236,1,338.95,3,1,0,0,0,0,3,Low-Value Customers,3
261,1,154.95,3,1,0,0,0,0,3,Low-Value Customers,3
17,4,2534.64,1,2,0,0,0,0,1,Regular Customers,1
253,1,417.95,3,1,0,0,0,0,3,Low-Value Customers,3
30,4,1824.37,1,2,0,0,0,0,1,Regular Customers,1
35,3,798.74,1,2,0,0,0,0,1,Regular Customers,1
169,2,885.19,3,1,0,0,0,0,3,Low-Value Customers,3
3,9,1823.52,1,2,0,0,0,0,1,Regular Customers,1
4,15,10504.49,0,2,0,0,0,0,0,High-Value Customers,0
185,2,152.4,3,1,0,0,0,0,3,Low-Value Customers,3
188,2,263.33,3,1,0,0,0,0,3,Low-Value Customers,3
170,1,137.45,3,1,0,0,0,0,3,Low-Value Customers,3
11,2,385.1,1,2,0,0,0,0,3,Regular Customers,1
45,1,522.91,1,2,0,0,0,0,3,Regular Customers,1
321,1,153.0,3,1,0,0,0,0,3,Low-Value Customers,3
201,1,326.4,3,1,0,0,0,0,3,Low-Value Customers,3
23,11,5655.99,1,2,0,0,0,0,0,Regular Customers,1
232,1,139.35,3,1,0,0,0,0,3,Low-Value Customers,3
38,15,5396.04,0,2,0,0,0,0,0,High-Value Customers,0
26,4,1195.94,1,2,0,0,0,0,1,Regular Customers,1
96,4,2424.04,1,2,0,0,0,0,1,Regular Customers,1
127,6,3276.4000000000005,1,1,0,0,0,0,0,Regular Customers,1
71,3,1033.0,1,2,0,0,0,0,1,Regular Customers,1
16,11,3439.08,1,2,0,0,0,0,1,Regular Customers,1
15,1,1060.25,1,2,0,0,0,0,1,Regular Customers,1
4,3,2876.01,1,2,0,0,0,0,1,Regular Customers,1
3,13,5298.4800000000005,1,2,0,0,0,0,0,Regular Customers,1
79,4,1240.11,1,2,0,0,0,0,1,Regular Customers,1
373,1,303.97,3,1,0,0,0,0,3,Low-Value Customers,3
39,2,692.19,1,2,0,0,0,0,3,Regular Customers,1
54,3,700.63,1,2,0,0,0,0,1,Regular Customers,1
2,19,13110.02,0,2,-1,0,0,0,0,High-Value Customers,0
9,3,377.44,1,2,0,0,0,0,1,Regular Customers,1
9,2,168.24,1,2,0,0,0,0,3,Regular Customers,1
19,4,1879.05,1,2,0,0,0,0,1,Regular Customers,1
12,7,2791.35,1,2,0,0,0,0,1,Regular Customers,1
113,2,355.11,1,2,0,0,0,0,3,Regular Customers,1
4,6,2322.4,1,2,0,0,0,0,1,Regular Customers,1
240,1,110.25,3,1,0,0,0,0,3,Low-Value Customers,3
113,1,71.4,1,2,0,0,0,0,3,Regular Customers,1
178,2,674.52,3,1,0,0,0,0,3,Low-Value Customers,3
5,9,1710.45,1,2,0,0,0,0,1,Regular Customers,1
359,1,80.64,3,1,0,0,0,0,3,Low-Value Customers,3
1,5,1664.65,1,2,0,0,0,0,1,Regular Customers,1
1,30,5593.39,0,2,-1,-1,-1,-1,2,High-Value Customers,0
19,9,3408.2000000000003,1,2,0,0,0,0,1,Regular Customers,1
17,3,819.96,1,2,0,0,0,0,1,Regular Customers,1
22,2,287.59,1,2,0,0,0,0,3,Regular Customers,1
33,1,712.78,1,2,0,0,0,0,1,Regular Customers,1
263,1,15.0,3,1,0,0,0,0,3,Low-Value Customers,3
51,2,772.55,1,2,0,0,0,0,3,Regular Customers,1
159,3,367.63,3,1,0,0,0,0,3,Low-Value Customers,3
15,1,271.2,1,2,0,0,0,0,3,Regular Customers,1
8,3,2081.9,1,2,0,0,0,0,1,Regular Customers,1
13,10,3957.43,1,2,0,0,0,0,1,Regular Customers,1
199,5,1143.27,3,1,0,0,0,0,0,Low-Value Customers,3
57,2,245.81,1,2,0,0,0,0,3,Regular Customers,1
11,2,173.45,1,2,0,0,0,0,3,Regular Customers,1
97,4,1213.73,1,2,0,0,0,0,1,Regular Customers,1
255,1,56.4,3,1,0,0,0,0,3,Low-Value Customers,3
25,3,647.56,1,2,0,0,0,0,1,Regular Customers,1
21,3,650.32,1,2,0,0,0,0,1,Regular Customers,1
159,2,188.02,3,1,0,0,0,0,3,Low-Value Customers,3
72,2,283.47,1,2,0,0,0,0,3,Regular Customers,1
53,1,131.94,1,2,0,0,0,0,3,Regular Customers,1
85,2,266.85,1,2,0,0,0,0,3,Regular Customers,1
153,4,1817.54,3,1,0,0,0,0,0,Low-Value Customers,3
74,2,1117.9,1,2,0,0,0,0,1,Regular Customers,1
281,1,225.9,3,1,0,0,0,0,3,Low-Value Customers,3
27,14,1964.3,1,2,0,0,0,0,0,Regular Customers,1
30,1,106.1,1,2,0,0,0,0,3,Regular Customers,1
25,1,300.34,1,2,0,0,0,0,3,Regular Customers,1
180,2,342.83,3,1,0,0,0,0,3,Low-Value Customers,3
40,4,690.0,1,2,0,0,0,0,1,Regular Customers,1
22,3,780.43,1,2,0,0,0,0,1,Regular Customers,1
22,11,3039.17,1,2,0,0,0,0,1,Regular Customers,1
37,9,1187.21,1,2,0,0,0,0,1,Regular Customers,1
82,3,1285.04,1,2,0,0,0,0,1,Regular Customers,1
74,1,512.31,1,2,0,0,0,0,3,Regular Customers,1
11,1,546.04,1,2,0,0,0,0,3,Regular Customers,1
16,12,5411.91,1,2,0,0,0,0,0,Regular Customers,1
4,39,7761.82,0,2,-1,-1,-1,-1,2,High-Value Customers,0
13,4,699.81,1,2,0,0,0,0,1,Regular Customers,1
14,5,1698.07,1,2,0,0,0,0,1,Regular Customers,1
37,4,36.56,1,2,0,0,0,0,1,Regular Customers,1
4,3,387.68,1,2,0,0,0,0,1,Regular Customers,1
72,7,3704.87,1,2,0,0,0,0,1,Regular Customers,1
51,1,298.4,1,2,0,0,0,0,3,Regular Customers,1
5,5,1987.33,1,2,0,0,0,0,1,Regular Customers,1
23,4,1820.09,1,2,0,0,0,0,1,Regular Customers,1
299,1,889.24,3,1,0,0,0,0,3,Low-Value Customers,3
2,3,398.7,1,2,0,0,0,0,1,Regular Customers,1
33,1,35.400000000000006,1,2,0,0,0,0,3,Regular Customers,1
50,1,155.37,1,2,0,0,0,0,3,Regular Customers,1
3,3,342.24,1,2,0,0,0,0,1,Regular Customers,1
47,1,110.21,1,2,0,0,0,0,3,Regular Customers,1
42,8,1541.23,1,2,0,0,0,0,1,Regular Customers,1
27,5,2720.8,1,2,0,0,0,0,1,Regular Customers,1
42,1,318.15,1,2,0,0,0,0,3,Regular Customers,1
2,124,40519.84,2,0,-1,-1,-1,-1,2,VIP Customers,2
303,1,205.48,3,1,0,0,0,0,3,Low-Value Customers,3
107,1,51.56,1,2,0,0,0,0,3,Regular Customers,1
85,1,2033.1,1,2,0,0,0,0,1,Regular Customers,1
81,9,901.2,1,2,0,0,0,0,0,Regular Customers,1
218,4,605.8000000000001,3,1,0,0,0,0,0,Low-Value Customers,3
372,33,5391.21,0,2,-1,-1,-1,-1,0,High-Value Customers,0
12,2,114.34,1,2,0,0,0,0,3,Regular Customers,1
185,2,311.26,3,1,0,0,0,0,3,Low-Value Customers,3
373,1,208.97,3,1,0,0,0,0,3,Low-Value Customers,3
2,4,1418.03,1,2,0,0,0,0,1,Regular Customers,1
4,23,26879.04,0,0,-1,-1,-1,-1,2,High-Value Customers,0
6,12,5140.66,1,2,0,0,0,0,0,Regular Customers,1
305,1,141.92000000000002,3,1,0,0,0,0,3,Low-Value Customers,3
369,1,226.45,3,1,0,0,0,0,3,Low-Value Customers,3
3,8,2097.88,1,2,0,0,0,0,1,Regular Customers,1
324,1,330.9,3,1,0,0,0,0,3,Low-Value Customers,3
59,6,3160.0,1,2,0,0,0,0,1,Regular Customers,1
13,3,554.85,1,2,0,0,0,0,1,Regular Customers,1
31,20,10526.32,0,2,-1,0,0,0,0,High-Value Customers,0
143,1,329.65,1,1,0,0,0,0,3,Regular Customers,1
30,6,1157.87,1,2,0,0,0,0,1,Regular Customers,1
107,5,428.18,1,2,0,0,0,0,0,Regular Customers,1
2,12,1865.89,1,2,0,0,0,0,0,Regular Customers,1
205,1,155.9,3,1,0,0,0,0,3,Low-Value Customers,3
80,5,1848.96,1,2,0,0,0,0,1,Regular Customers,1
185,6,683.46,3,1,0,0,0,0,0,Low-Value Customers,3
170,1,237.61,3,1,0,0,0,0,3,Low-Value Customers,3
44,1,379.45,1,2,0,0,0,0,3,Regular Customers,1
174,1,178.51999999999998,3,1,0,0,0,0,3,Low-Value Customers,3
365,1,458.92,3,1,0,0,0,0,3,Low-Value Customers,3
304,1,133.35000000000002,3,1,0,0,0,0,3,Low-Value Customers,3
3,4,664.34,1,2,0,0,0,0,1,Regular Customers,1
4,4,695.0699999999999,1,2,0,0,0,0,1,Regular Customers,1
12,1,156.34,1,2,0,0,0,0,3,Regular Customers,1
32,3,869.28,1,2,0,0,0,0,1,Regular Customers,1
129,1,111.35,1,2,0,0,0,0,3,Regular Customers,1
21,8,716.0,1,2,0,0,0,0,1,Regular Customers,1
212,2,201.37,3,1,0,0,0,0,3,Low-Value Customers,3
323,2,586.89,3,1,0,0,0,0,3,Low-Value Customers,3
162,1,203.86,3,1,0,0,0,0,3,Low-Value Customers,3
56,3,244.1,1,2,0,0,0,0,1,Regular Customers,1
225,1,107.21,3,1,0,0,0,0,3,Low-Value Customers,3
72,8,1118.96,1,2,0,0,0,0,1,Regular Customers,1
44,1,95.45,1,2,0,0,0,0,3,Regular Customers,1
23,1,256.32,1,2,0,0,0,0,3,Regular Customers,1
173,3,541.8100000000001,3,1,0,0,0,0,3,Low-Value Customers,3
85,2,152.06,1,2,0,0,0,0,3,Regular Customers,1
159,1,154.55,3,1,0,0,0,0,3,Low-Value Customers,3
190,2,112.2,3,1,0,0,0,0,3,Low-Value Customers,3
29,1,110.38,1,2,0,0,0,0,3,Regular Customers,1
21,1,181.07,1,2,0,0,0,0,3,Regular Customers,1
71,4,798.99,1,2,0,0,0,0,1,Regular Customers,1
247,1,72.9,3,1,0,0,0,0,3,Low-Value Customers,3
374,1,232.03,3,1,0,0,0,0,3,Low-Value Customers,3
9,1,366.23,1,2,0,0,0,0,3,Regular Customers,1
310,5,310.06,3,1,0,0,0,0,0,Low-Value Customers,3
59,2,408.65,1,2,0,0,0,0,3,Regular Customers,1
4,1,329.36,1,2,0,0,0,0,3,Regular Customers,1
45,3,335.03,1,2,0,0,0,0,1,Regular Customers,1
88,1,1304.04,1,2,0,0,0,0,1,Regular Customers,1
4,17,4119.5,0,2,0,0,0,0,0,High-Value Customers,0
64,4,820.23,1,2,0,0,0,0,1,Regular Customers,1
282,1,207.50000000000003,3,1,0,0,0,0,3,Low-Value Customers,3
12,7,2962.5,1,2,0,0,0,0,1,Regular Customers,1
373,1,244.08,3,1,0,0,0,0,3,Low-Value Customers,3
133,2,397.29,1,1,0,0,0,0,3,Regular Customers,1
45,2,212.54,1,2,0,0,0,0,3,Regular Customers,1
11,4,843.0,1,2,0,0,0,0,1,Regular Customers,1
36,5,1740.48,1,2,0,0,0,0,1,Regular Customers,1
134,2,408.36,1,1,0,0,0,0,3,Regular Customers,1
29,3,1331.57,1,2,0,0,0,0,1,Regular Customers,1
52,2,704.25,1,2,0,0,0,0,3,Regular Customers,1
138,2,145.79,1,1,0,0,0,0,3,Regular Customers,1
5,1,380.13,1,2,0,0,0,0,3,Regular Customers,1
9,7,4301.22,1,2,0,0,0,0,1,Regular Customers,1
160,1,99.14,3,1,0,0,0,0,3,Low-Value Customers,3
49,10,4020.04,1,2,0,0,0,0,1,Regular Customers,1
131,1,304.56,1,2,0,0,0,0,3,Regular Customers,1
8,1,77.50000000000001,1,2,0,0,0,0,3,Regular Customers,1
233,2,149.57999999999998,3,1,0,0,0,0,3,Low-Value Customers,3
37,1,176.68,1,2,0,0,0,0,3,Regular Customers,1
147,1,358.56000000000006,3,1,0,0,0,0,3,Low-Value Customers,3
1,45,58510.48,0,0,-1,-1,-1,-1,2,High-Value Customers,0
72,3,482.2,1,2,0,0,0,0,1,Regular Customers,1
40,3,1008.54,1,2,0,0,0,0,1,Regular Customers,1
5,12,2314.13,1,2,0,0,0,0,0,Regular Customers,1
199,4,557.3,3,1,0,0,0,0,0,Low-Value Customers,3
249,1,12.75,3,1,0,0,0,0,3,Low-Value Customers,3
66,1,111.68,1,2,0,0,0,0,3,Regular Customers,1
117,1,508.4599999999999,1,2,0,0,0,0,3,Regular Customers,1
171,1,73.78,3,1,0,0,0,0,3,Low-Value Customers,3
21,39,1296.44,0,2,-1,-1,-1,-1,2,High-Value Customers,0
142,1,102.41,1,1,0,0,0,0,3,Regular Customers,1
32,2,463.21,1,2,0,0,0,0,3,Regular Customers,1
38,14,2599.19,1,2,0,0,0,0,0,Regular Customers,1
38,5,1098.43,1,2,0,0,0,0,1,Regular Customers,1
372,1,112.27,3,1,0,0,0,0,3,Low-Value Customers,3
374,1,265.1,3,1,0,0,0,0,3,Low-Value Customers,3
166,2,228.2,3,1,0,0,0,0,3,Low-Value Customers,3
211,1,562.79,3,1,0,0,0,0,3,Low-Value Customers,3
242,1,135.19,3,1,0,0,0,0,3,Low-Value Customers,3
52,1,337.04,1,2,0,0,0,0,3,Regular Customers,1
25,3,703.99,1,2,0,0,0,0,1,Regular Customers,1
15,13,4483.26,1,2,0,0,0,0,0,Regular Customers,1
372,1,321.79,3,1,0,0,0,0,3,Low-Value Customers,3
29,1,288.14,1,2,0,0,0,0,3,Regular Customers,1
365,1,300.92,3,1,0,0,0,0,3,Low-Value Customers,3
36,4,732.41,1,2,0,0,0,0,1,Regular Customers,1
166,3,811.45,3,1,0,0,0,0,3,Low-Value Customers,3
145,1,152.68,3,1,0,0,0,0,3,Low-Value Customers,3
22,1,631.35,1,2,0,0,0,0,3,Regular Customers,1
56,1,20.8,1,2,0,0,0,0,3,Regular Customers,1
185,1,198.57,3,1,0,0,0,0,3,Low-Value Customers,3
12,7,201.12,1,2,0,0,0,0,1,Regular Customers,1
237,3,630.84,3,1,0,0,0,0,3,Low-Value Customers,3
225,2,93.35,3,1,0,0,0,0,3,Low-Value Customers,3
122,4,674.89,1,2,0,0,0,0,0,Regular Customers,1
282,1,76.1,3,1,0,0,0,0,3,Low-Value Customers,3
74,8,1962.46,1,2,0,0,0,0,1,Regular Customers,1
37,2,380.39,1,2,0,0,0,0,3,Regular Customers,1
12,2,415.13,1,2,0,0,0,0,3,Regular Customers,1
362,1,157.92,3,1,0,0,0,0,3,Low-Value Customers,3
4,2,226.47,1,2,0,0,0,0,3,Regular Customers,1
23,1,444.68,1,2,0,0,0,0,3,Regular Customers,1
70,9,2116.19,1,2,0,0,0,0,1,Regular Customers,1
235,1,247.39,3,1,0,0,0,0,3,Low-Value Customers,3
257,1,174.8,3,1,0,0,0,0,3,Low-Value Customers,3
373,1,102.79,3,1,0,0,0,0,3,Low-Value Customers,3
155,2,187.29,3,1,0,0,0,0,3,Low-Value Customers,3
28,1,162.22,1,2,0,0,0,0,3,Regular Customers,1
4,1,120.03,1,2,0,0,0,0,3,Regular Customers,1
32,5,1477.66,1,2,0,0,0,0,1,Regular Customers,1
81,3,523.0,1,2,0,0,0,0,1,Regular Customers,1
108,2,122.14,1,2,0,0,0,0,3,Regular Customers,1
52,1,38.45,1,2,0,0,0,0,3,Regular Customers,1
36,1,612.72,1,2,0,0,0,0,3,Regular Customers,1
153,2,389.78,3,1,0,0,0,0,3,Low-Value Customers,3
99,1,115.31,1,2,0,0,0,0,3,Regular Customers,1
4,2,230.65,1,2,0,0,0,0,3,Regular Customers,1
334,1,73.5,3,1,0,0,0,0,3,Low-Value Customers,3
65,1,93.82,1,2,0,0,0,0,3,Regular Customers,1
22,2,418.68,1,2,0,0,0,0,3,Regular Customers,1
36,3,713.89,1,2,0,0,0,0,1,Regular Customers,1
32,3,403.12,1,2,0,0,0,0,1,Regular Customers,1
154,6,70.02,3,1,0,0,0,0,0,Low-Value Customers,3
19,2,357.20000000000005,1,2,0,0,0,0,3,Regular Customers,1
12,21,4097.37,0,2,0,0,0,0,0,High-Value Customers,0
54,1,165.04999999999998,1,2,0,0,0,0,3,Regular Customers,1
25,3,529.29,1,2,0,0,0,0,1,Regular Customers,1
4,10,2088.6,1,2,0,0,0,0,1,Regular Customers,1
45,1,178.34,1,2,0,0,0,0,3,Regular Customers,1
203,2,172.29000000000002,3,1,0,0,0,0,3,Low-Value Customers,3
359,1,74.4,3,1,0,0,0,0,3,Low-Value Customers,3
71,1,300.02,1,2,0,0,0,0,3,Regular Customers,1
7,10,6761.34,1,2,0,0,0,0,0,Regular Customers,1
288,1,363.65,3,1,0,0,0,0,3,Low-Value Customers,3
10,1,170.16,1,2,0,0,0,0,3,Regular Customers,1
23,3,306.46,1,2,0,0,0,0,1,Regular Customers,1
22,10,2119.41,1,2,0,0,0,0,1,Regular Customers,1
173,3,720.52,3,1,0,0,0,0,3,Low-Value Customers,3
133,2,814.0,1,1,0,0,0,0,3,Regular Customers,1
6,11,2392.83,1,2,0,0,0,0,1,Regular Customers,1
75,1,318.0,1,2,0,0,0,0,3,Regular Customers,1
40,1,396.33,1,2,0,0,0,0,3,Regular Customers,1
289,1,101.7,3,1,0,0,0,0,3,Low-Value Customers,3
26,5,2009.24,1,2,0,0,0,0,1,Regular Customers,1
258,2,453.0,3,1,0,0,0,0,3,Low-Value Customers,3
186,1,247.44,3,1,0,0,0,0,3,Low-Value Customers,3
114,12,3859.82,1,1,-1,-1,-1,0,0,Regular Customers,1
374,1,489.6,3,1,0,0,0,0,3,Low-Value Customers,3
23,10,2611.75,1,2,0,0,0,0,1,Regular Customers,1
8,11,2584.41,1,2,0,0,0,0,1,Regular Customers,1
217,2,336.13,3,1,0,0,0,0,3,Low-Value Customers,3
45,4,3613.15,1,2,0,0,0,0,1,Regular Customers,1
19,2,1231.5,1,2,0,0,0,0,1,Regular Customers,1
36,3,343.45,1,2,0,0,0,0,1,Regular Customers,1
26,1,680.84,1,2,0,0,0,0,1,Regular Customers,1
